name,train_oof_path,te_path,train_oof_rae,te_unblind_rae,tr_std,te_std
oof_nb146_chembl_analogy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb146_chembl_analogy.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb146_chembl_analogy.npy,0.5475847173455404,0.7400173682720342,0.8471649183097955,0.5514473507993541
oof_nb174_engineered,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb174_engineered.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb174_engineered.npy,0.5484921793994697,0.7208887968841441,0.8520346846806579,0.5579145042722922
oof_nb148_pxr_network,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb148_pxr_network.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb148_pxr_network.npy,0.5485991763126539,0.7343437490671652,0.8491835259177591,0.5533632598959702
oof_nb245_massive_mean,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb245_massive_mean.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb245_massive_mean.npy,0.548945450497478,0.7279936725019484,0.8166256612655369,0.5370762348175049
oof_nb314_tdc,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb314_tdc.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb314_tdc.npy,0.5495140868356947,0.7248527620482573,0.8520256797077619,0.5634467795467835
oof_nb132_tanimoto,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb132_tanimoto.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb132_tanimoto.npy,0.5498502695288204,0.731318800094459,0.852892349810045,0.545301991863141
oof_nb313_admet,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb313_admet.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb313_admet.npy,0.5499725279935896,0.7302715060962478,0.8551653994680427,0.5642305164132063
oof_nb150_smarts,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb150_smarts.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb150_smarts.npy,0.5501290060635404,0.7256680250934943,0.8537232677498874,0.5548166006821963
oof_nb317_external_mt,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb317_external_mt.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb317_external_mt.npy,0.5501804307217805,0.7243102663582611,0.854284106690662,0.5587961898930305
oof_nb153_counter_multi,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb153_counter_multi.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb153_counter_multi.npy,0.5506639204793866,0.7200071023193341,0.8551396958413542,0.5603789255543824
oof_nb144_full_papyrus,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb144_full_papyrus.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb144_full_papyrus.npy,0.5507277745901403,0.7435798562006641,0.8430228020164837,0.5413488841962588
oof_nb258_cross_target,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb258_cross_target.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb258_cross_target.npy,0.5507705425187929,0.7218455602892191,0.8478051854155438,0.5602700300363851
oof_nb155_tta,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb155_tta.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb155_tta.npy,0.5509602960855539,0.7154244317514084,0.8518899142910609,0.5743902400884211
oof_nb246_base,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb246_base.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb246_base.npy,0.5510589100537187,0.7236970873114016,0.8518908813389051,0.556765381095442
oof_nb281_unweighted,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb281_unweighted.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb281_unweighted.npy,0.5510589100537187,0.7236970873114016,0.8518908813389051,0.556765381095442
oof_nb257_ext_knn,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb257_ext_knn.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb257_ext_knn.npy,0.5512229623900881,0.7224638965792748,0.8507597051608096,0.5609521290808405
oof_nb228_medchem,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb228_medchem.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb228_medchem.npy,0.5512558722617095,0.7238577973340411,0.8542669328834999,0.5641964670264825
oof_nb418_external,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb418_external.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb418_external.npy,0.5513441422146059,0.7240023567939421,0.8482802954019276,0.554267661866238
oof_nb133_interactions,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb133_interactions.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb133_interactions.npy,0.5513450861240725,0.7452927411946757,0.8502550524034093,0.5487836979283491
oof_nb310_az,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb310_az.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb310_az.npy,0.5513555246268449,0.7281105391373315,0.8454660592450857,0.5538161730882525
oof_nb281_relabeled,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb281_relabeled.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb281_relabeled.npy,0.5515156326361447,0.7377742162149558,0.8118220709641385,0.5328923494492885
oof_nb263_pxr_active_knn,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb263_pxr_active_knn.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb263_pxr_active_knn.npy,0.5515245342676115,0.7318409814233529,0.8479074465380847,0.5517854069795032
oof_nb251_smarts,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb251_smarts.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb251_smarts.npy,0.5515313661185856,0.7342871755815014,0.8479929173300608,0.557281686309198
oof_nb220_mmp_features,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb220_mmp_features.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb220_mmp_features.npy,0.551678911986116,0.7281015855541659,0.8471953435366552,0.5600495666219377
oof_nb275_combined,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb275_combined.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb275_combined.npy,0.551818519691899,0.7290725880020815,0.8492130351223817,0.5620243600178598
oof_nb175_eng_v2,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb175_eng_v2.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb175_eng_v2.npy,0.5519008946414834,0.7148096674881773,0.860124542500813,0.5667255962882701
oof_nb132_seed_ensemble,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb132_seed_ensemble.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb132_seed_ensemble.npy,0.5522039247439332,0.6586828737703991,0.9051596371048434,0.7190063183763724
oof_nb280_combined,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb280_combined.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb280_combined.npy,0.5522047982699756,0.7283830868847937,0.8534670779043791,0.5562345193262007
oof_nb309_novartis,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb309_novartis.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb309_novartis.npy,0.5527968339390675,0.7237636068994664,0.8436627141040837,0.5546211652193344
oof_nb176_atom_sim,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb176_atom_sim.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb176_atom_sim.npy,0.5533213267040547,0.7250165715977626,0.8509634156176383,0.5532532414682992
oof_nb296_tda,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb296_tda.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb296_tda.npy,0.5533988693738751,0.7260750315871295,0.8484751212436756,0.5586773802023679
oof_nb152_top3d,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb152_top3d.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb152_top3d.npy,0.5535311161926523,0.7228197819478379,0.8449115620524681,0.5522371221717255
oof_nb147_pseudo_iter,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb147_pseudo_iter.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb147_pseudo_iter.npy,0.5535429317755797,0.6788825868441788,0.850031246435935,0.5464101287926331
oof_nb170_boltz_feat,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb170_boltz_feat.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb170_boltz_feat.npy,0.5535472342979524,0.7273664336031685,0.8458076035326039,0.5512910756298567
oof_nb154_goss_aux,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb154_goss_aux.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb154_goss_aux.npy,0.5538456268986058,0.7202836054324798,0.8482161039950906,0.552047350219154
oof_nb267_quantile,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb267_quantile.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb267_quantile.npy,0.5539548868451675,0.7084986491417974,0.8698995864566816,0.577177139304479
oof_nb298_pose_ifp,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb298_pose_ifp.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb298_pose_ifp.npy,0.5542479988407027,0.7334834022079733,0.8451434494323328,0.5550482938205084
oof_nb131_pseudo_label,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb131_pseudo_label.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb131_pseudo_label.npy,0.5544023067677963,0.6939211643636409,0.9060538984552313,0.6170131148744703
oof_nb312_relabeled,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb312_relabeled.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb312_relabeled.npy,0.5546444794360449,0.7395494254560134,0.7998512083367224,0.5299381660598538
oof_stochastic_ensemble,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_stochastic_ensemble.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_oof_stochastic_ensemble.npy,0.5550447725598079,0.7114546878604595,0.8330174095951113,0.5986049514606581
oof_nb305_mope,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb305_mope.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb305_mope.npy,0.5558843360090993,0.6600968418197544,0.8453753814441,0.5600736676153769
oof_nb315_v3_nb117_enh,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb315_v3_nb117_enh.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb315_v3_nb117_enh.npy,0.5562305573208924,0.7006328787425609,0.8771820905409268,0.5869496617424448
oof_nb417_tox21,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb417_tox21.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb417_tox21.npy,0.5569880969651383,0.6798750487465034,0.8788692951202393,0.638625979423523
oof_smiles_aug,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_smiles_aug.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_oof_smiles_aug.npy,0.5580914961479999,0.7034397806581637,0.8654737263276462,0.6562702088326596
oof_delta_chemprop_cpu,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_delta_chemprop_cpu.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_oof_delta_chemprop_cpu.npy,0.5585224467807763,0.6821212672077747,0.8454193520155056,0.5897562631221749
oof_catboost,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_catboost.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_catboost.npy,0.5593975721438864,0.6791665905634746,0.9026493962852897,0.6377439338178021
oof_nb273_combined,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb273_combined.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb273_combined.npy,0.5599433328309321,0.7549100624782226,0.8441623262223824,0.5393586415986996
oof_lgbm_cliff_oversample,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_lgbm_cliff_oversample.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_lgbm_cliff_oversample.npy,0.5600142733597709,0.7070442903174783,0.8715280890464783,0.6821043738684576
oof_lgbm_bindingdb,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_lgbm_bindingdb.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_lgbm_bindingdb.npy,0.5600142733597709,0.6904265738565217,0.8715280890464783,0.6493752669136981
oof_lgbm_all_external,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_lgbm_all_external.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_lgbm_all_external.npy,0.5600142756873001,0.6904265738565217,0.8715280991528023,0.6493752669136981
oof_lgbm_base,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_lgbm_base.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_lgbm_base.npy,0.5600142756873001,0.6904265738565217,0.8715280991528023,0.6493752669136981
oof_lgbm_pubchem,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_lgbm_pubchem.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_lgbm_pubchem.npy,0.5600142756873001,0.6904265738565217,0.8715280991528023,0.6493752669136981
oof_hard_negatives,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_hard_negatives.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_hard_negatives.npy,0.5606421924982865,0.6902814351352894,0.8711201919692612,0.6500689681180765
oof_multi_nr_transfer,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_multi_nr_transfer.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_oof_multi_nr_transfer.npy,0.5608907906384066,0.6900582295444403,0.8687113225037275,0.6528761943726888
oof_nb390_pcs_iso,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb390_pcs_iso.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb390_pcs_iso.npy,0.5609958182527021,0.5824725331639368,0.8904425501823425,0.6457951068878174
oof_pxr_pharmacophore,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_pxr_pharmacophore.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_oof_pxr_pharmacophore.npy,0.5611172494144434,0.7103179955342018,0.8771824647880462,0.6634504151846827
oof_nb180_full,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb180_full.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb180_full.npy,0.5612858887688822,0.7270517110615825,0.8541289088894618,0.5512637792627887
oof_nb299_nrclip,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb299_nrclip.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb299_nrclip.npy,0.561581774556578,0.74984210543215,0.8393347749891114,0.53554326403874
oof_nb97_pxr_features,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb97_pxr_features.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb97_pxr_features.npy,0.5616283652838986,0.6903146085647819,0.8701195302439153,0.6587408595706756
oof_3d_shape_conformer,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_3d_shape_conformer.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_oof_3d_shape_conformer.npy,0.5618839678132844,0.7040374088317652,0.8683758052546638,0.6390715521312185
oof_nb177_bootstrap,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb177_bootstrap.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb177_bootstrap.npy,0.5619456518721965,0.7407184623918999,0.8296899898597764,0.40563602063460896
oof_bio_nr_fingerprint,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_bio_nr_fingerprint.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_oof_bio_nr_fingerprint.npy,0.5620937883455819,0.705757835210781,0.8670238004377344,0.6492235625627764
oof_nb98_chembl_bayesian_fp,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb98_chembl_bayesian_fp.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb98_chembl_bayesian_fp.npy,0.5625221571360108,0.6899936231203638,0.8670124167009791,0.6500948257597667
oof_deep_ensemble,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_deep_ensemble.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_deep_ensemble.npy,0.5626907992173804,0.6656548398180969,0.9008285897735759,0.6464466452598572
oof_lgbm_aug,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_lgbm_aug.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_lgbm_aug.npy,0.5633354124035389,0.7266338074117401,0.8730636615668497,0.6698222859137198
oof_nb286_clean_v2,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb286_clean_v2.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb286_clean_v2.npy,0.563348775964722,0.6939020301424328,0.8875288150739602,0.6378668427856915
oof_xgboost_dart,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_xgboost_dart.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_xgboost_dart.npy,0.563512588011176,0.6861831058864551,0.8954704606294304,0.6720274090766907
oof_free_wilson,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_free_wilson.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_oof_free_wilson.npy,0.5636155037027998,0.6970052492754975,0.8658339515307888,0.6570803330914304
oof_tox21_bio_fp,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_tox21_bio_fp.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_oof_tox21_bio_fp.npy,0.5639023455005346,0.7033621806306365,0.8645366833944378,0.638442367741061
oof_graph_spreading,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_graph_spreading.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_oof_graph_spreading.npy,0.564317875102249,0.7291397953697568,0.8644887700407428,0.5714044512925686
oof_lgbm_full_metrics_baseline,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_lgbm_full_metrics_baseline.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_oof_lgbm_full_metrics_baseline.npy,0.564317875102249,0.7095379394975665,0.8644887700407428,0.6538266274473706
oof_lgbm_counter_soft,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_lgbm_counter_soft.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_oof_lgbm_counter_soft.npy,0.564317875102249,0.7095379394975665,0.8644887700407428,0.6538266274473706
oof_pseudo_label,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_pseudo_label.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_oof_pseudo_label.npy,0.564317875102249,0.6925243783667643,0.8644887700407428,0.6494306653056406
oof_3d_shape,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_3d_shape.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_oof_3d_shape.npy,0.564317875102249,0.7095379394975665,0.8644887700407428,0.6538266274473706
oof_lgbm_pubchem_pxr_fixed,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_lgbm_pubchem_pxr_fixed.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_oof_lgbm_pubchem_pxr_fixed.npy,0.564317875102249,0.7095379394975665,0.8644887700407428,0.6538266274473706
oof_multitask_lgbm_heads,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_multitask_lgbm_heads.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_oof_multitask_lgbm_heads.npy,0.5645644695739293,0.7095379394975665,0.8681402689078679,0.6538266274473706
oof_nb151_3d_quantum,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb151_3d_quantum.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb151_3d_quantum.npy,0.5653330414202559,0.7440169188834697,0.8230377492522776,0.5312582655204748
oof_chemprop_aux,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_chemprop_aux.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_chemprop_aux.npy,0.5665442149763529,0.6215728863514471,0.8974401468577917,0.5832170833108092
oof_nb217_pxr_modes,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb217_pxr_modes.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb217_pxr_modes.npy,0.5666514681170705,0.7468884821936711,0.8215025964955655,0.504095393488603
oof_nb272_A_full_pxr,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb272_A_full_pxr.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb272_A_full_pxr.npy,0.5670551298497661,0.7554640267196214,0.8265187958026095,0.5225304028524671
oof_nb118_et,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb118_et.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb118_et.npy,0.5676363176066432,0.739326459108537,0.7682133042126091,0.5039472067590755
oof_lgbm_chembl_pxr_direct,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_lgbm_chembl_pxr_direct.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_oof_lgbm_chembl_pxr_direct.npy,0.569195453638063,0.6904876767547874,0.8409395638142584,0.6386058830004355
oof_nb118_rf_et_blend,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb118_rf_et_blend.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb118_rf_et_blend.npy,0.5697335662661477,0.7653640758721549,0.7739769601879215,0.5197450586229316
oof_all_feature_fusion,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_all_feature_fusion.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_oof_all_feature_fusion.npy,0.5727581046439179,0.6624935784272319,0.8489906944814177,0.6847282994056701
oof_nb272_B_pxr_papyrus,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb272_B_pxr_papyrus.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb272_B_pxr_papyrus.npy,0.573348922153028,0.7475759735089913,0.8279065326661071,0.5295840541994749
oof_nb130_external_pxr,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_nb130_external_pxr.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_nb130_external_pxr.npy,0.5741599801846325,0.6630772562529069,0.9335208660163596,0.751767624988033
oof_morgan_protbert_nr,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\oof_morgan_protbert_nr.npy,d:/Users/ashenoy00000/.windsurf/OpenADMET-pxr-challenge\data\processed\te_morgan_protbert_nr.npy,0.5749102790687574,0.6784770094314685,0.8499224136378615,0.6464553574139671
